Setor de emissão,Categoria emissora,Sub-categoria emissora,Produto ou sistema,Detalhamento,Recorte,Atividade geral,Bioma,Emissão/Remoção/Bunker,Gás,Cidade,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Energia,Industrial,Outras indústrias,Óleo combustível,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,N2O (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000023138785915099,0.00000756042065981543,0.00169056524968395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,NOx (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000109523586664802,0.00357859911231264,0.800200884850402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CH4 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341821033516116,0.19421864181927,0.191837472123723,0.0852814716299054,0.0348421694381517,0.0776679038642494,0.0393667292732555,0.0720752244782425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CH4 (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330466142087022,0.16487929987884,0.292922395560855,0.185969128457348,0.239450317430232,0.203873214316448,0.239827532474977,4.38795398774937,4.01874947371006,4.5909683054199,0.188862559519204,0.268892166423778,0.291395455381791,0.0956823552629572,0.0968103768044167,0.396042153377147,0.434501771250092,0.245579401878661,0.230195866374849,0.154702305547676,0.362161100305103,0.152838392617066,0.159624304695843,0.273447629113045,0.267793510059749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8818.9826647158,5010.84095893716,4949.40678079206,2200.26196805156,898.927971504314,2003.83191969763,1015.66161524999,1859.54079153866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CO2 (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8526.02646584517,4253.88593687407,7557.39780547007,4798.00351419957,6177.81818969998,5259.92892936436,6187.55033785441,113209.212883934,103683.73642172,118446.982279833,4872.65403559546,6937.41789373346,7518.00274885021,2468.6047657843,2497.70772155395,10217.8875571304,11210.1456982524,6335.94856846944,5939.05335247111,3991.31948313004,9343.75638787165,3943.23052952029,4118.30706115276,7054.94883111655,6909.07255954154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CO (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72049920203112,0.977567163823659,0.96558194302274,0.429250073870524,0.175372252838697,0.390928449450055,0.198145870675386,0.362778629873821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CO (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66334624850468,0.829892476056828,1.47437605765631,0.936044613235317,1.20523326439883,1.02616184539279,1.20713191345738,22.0860350716718,20.2277056843406,23.1078738039468,0.950608216246659,1.35342390433301,1.46669045875502,0.481601188156885,0.487278896582231,1.9934121719983,2.18699224862546,1.23608298945592,1.15865252742007,0.778668271256635,1.82287753820235,0.769286576172564,0.803442333635745,1.37635306653566,1.34789400063407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,COVNM (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262062792362356,0.148900958728107,0.147075395294854,0.0653824615829275,0.026712329902583,0.0595453929625912,0.0301811591094959,0.0552576720999859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,COVNM (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25335737560005,0.126407463240444,0.224573836596656,0.1425763318173,0.183578576696511,0.15630279764261,0.183867774897482,3.36409805727452,3.08104126317771,3.51974236748859,0.144794628964723,0.206150660924896,0.223403182459373,0.0733564723682672,0.0742212888833861,0.303632317589146,0.33311802462507,0.188277541440306,0.176483497554051,0.118605100919885,0.277656843567245,0.117176101006417,0.122378633600147,0.209643182320001,0.205308357712475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,N2O (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514098834408239,0.0292104837296182,0.028852355807408,0.0128263333331378,0.00524026228349801,0.0116812527411831,0.00592075608269763,0.0108401137615277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,N2O (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527754428912974,0.0263312241906507,0.0468763709616037,0.0298220094394203,0.0384772715078639,0.0328276649692344,0.0386961723648375,0.709444400739318,0.651077602235767,0.745297794701866,0.0307222725569889,0.0438294231270757,0.0471303009534509,0.0153551043725994,0.0154141481947992,0.0625588185474541,0.0680864275548893,0.038172862228019,0.0354915986776742,0.0236570765643506,0.0549253524722719,0.0229868942496067,0.0240074954262548,0.0411265234186019,0.0402761439129863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,NOx (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1795289197628,9.19301571277878,9.08030701385623,4.03665632381552,1.64919602007251,3.6762807829078,1.86335851893409,3.41156062530348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Outras indústrias,Óleo combustível,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,NOx (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6420640587857,7.80428686093176,13.8649933898805,8.80253874698113,11.3339816916976,9.64999881097853,11.3518365371489,207.69648875347,190.220808422276,217.305833123208,8.93949448390898,12.7275625440588,13.7927182214048,4.52896481577997,4.58235783540906,18.7459952598516,20.5664171725043,11.6240916889233,10.8959376750762,7.32257579592332,17.1422920811082,7.23435058387444,7.55555042226992,12.9431877780174,12.6755594761615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Papel e celulose,Biodiesel,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,CH4 (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000178904736348976,0.0
Energia,Industrial,Papel e celulose,Biodiesel,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,CO (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000581440393134171,0.0
Energia,Industrial,Papel e celulose,Biodiesel,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,COVNM (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000165934142963675,0.0
Energia,Industrial,Papel e celulose,Biodiesel,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,N2O (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000268357104523463,0.0
Energia,Industrial,Papel e celulose,Biodiesel,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,NOx (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000421320654101838,0.0
Energia,Industrial,Papel e celulose,Biodiesel,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CH4 (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000190011499182552,0.0
Energia,Industrial,Papel e celulose,Biodiesel,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CO (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000153909314337867,0.0
Energia,Industrial,Papel e celulose,Biodiesel,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,COVNM (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000617537372343293,0.0
Energia,Industrial,Papel e celulose,Biodiesel,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,N2O (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000380022998365103,0.0
Energia,Industrial,Papel e celulose,Biodiesel,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,NOx (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000617537372343293,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,CH4 (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000172399109572649,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,CO2 (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319369350483333,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,CO (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056029710611111,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,COVNM (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000159900174128632,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,N2O (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000258598664358974,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Centrais elétricas autoprodutoras,Emissões pela queima de combustíveis,Geração de eletricidade,Cerrado,Emissão,NOx (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00405999903043589,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CH4 (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000183101990121368,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CO2 (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78392873399667,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CO (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148312611998308,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,COVNM (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000595081467894445,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,N2O (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000366203980242735,0.0
Energia,Industrial,Papel e celulose,Diesel de petróleo,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,NOx (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00595081467894445,0.0
Energia,Industrial,Papel e celulose,GLP,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CH4 (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000378714282168996,0.000428964173059986,0.000780833729807257,0.00101545616296389,0.000941158512469071,0.000945796701667976,0.0011052312352067,0.000211713522470642,0.0,0.0,0.0,0.0,0.0,0.0,0.0000163646072609825,0.000488132785418833,0.000529289996018929,0.000572727111829041,0.000758319827520545,0.000849760650989684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Papel e celulose,GLP,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CO2 (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9239052177597,27.0979890678411,49.3253594998828,64.1458443117643,59.4949112342794,59.8307934834091,69.9665178283934,13.4120780459833,0.0,0.0,0.0,0.0,0.0,0.0,1.04116585722474,31.0564856134277,33.6750319538338,36.4386327660349,48.2466032138397,54.0643452368686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Papel e celulose,GLP,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,CO (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250234190867217,0.0283433800075676,0.0515922936131896,0.067093910056679,0.0622292256967106,0.0625805446894612,0.0731820947174954,0.0140284809989683,0.0,0.0,0.0,0.0,0.0,0.0,0.00108901658600369,0.032483804286628,0.035222695862964,0.0381133084399098,0.0504639589875344,0.0565490774268356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Papel e celulose,GLP,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,COVNM (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000872028240900908,0.000987723848748567,0.00179791326227782,0.00233812110803578,0.00216859422882476,0.00218083716342062,0.00255028511894302,0.000488871307539805,0.0,0.0,0.0,0.0,0.0,0.0,0.0000379505779970982,0.0011320113615037,0.00122745758310329,0.00132819105169383,0.00175859251017165,0.00197064966790488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energia,Industrial,Papel e celulose,GLP,Consumo final energético,Emissões pela queima de combustíveis,Outras matérias primas e indústrias,Cerrado,Emissão,N2O (t),NA (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000054623090724606,0.0000617026793861713,0.000112009996239908,0.000145268481016658,0.000160919903727223,0.000188160413099465,0.000250828848970274,0.0000539848518216389,0.0,0.0,0.0,0.0,0.0,0.0,0.00000694014277235094,0.000207014514228473,0.000224469068017699,0.000242890517462445,0.000321599399616825,0.000360378965785225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
